Invoice,Product Name,Product Category,Product Price (IDR),Product Quantity,Shipping Fee (IDR),Total Amount (IDR),Order Created Date,Courier Name,Courier Service,Order Status,Region/Province,ECommerce
21040916P8HE44,Tas Sekolah tahan air 15.6 inch,Accessories,379000,17,2000,6445000,09-04-2021,JNE,Regular,Order Berhasil,Maluku Utara,Shopee
21040960C1TA86,Sweater unisex kuning,Pakaian,99000,52,2000,5150000,09-04-2021,GO-JEK,Regular,Order Berhasil,Jawa Timur,Shopee
21040934I0WP38,Jas Hujan setelan bahan polymer,Pakaian,149000,2,2000,300000,09-04-2021,SiCepat,Regular,Order Berhasil,Sulawesi Tengah,Shopee
21040970S0PL95,Pashmina ceruty premium basic,Pakaian,34900,24,2000,839600,09-04-2021,JNE,Regular,Order Berhasil,Sulawesi Selatan,Shopee
21040970S0PL95,Baju Gamis bahan katun gold,Pakaian,79000,48,2000,3794000,09-04-2021,JNE,Regular,Order Berhasil,Sulawesi Selatan,Shopee
21040987S9QW29,Sepatu Sekolah leher panjang hitam bertali,Sepatu,345900,24,2000,8303600,09-04-2021,SiCepat,Regular,Order Berhasil,Jawa Tengah,Shopee
21040997T0BU72,Payung lipat 42 inch,Accessories,42900,58,2000,2490200,09-04-2021,SiCepat,Regular,Order Berhasil,Riau,Shopee
21041080Y9BI47,Seragam Sekolah SD paket lengkap,Pakaian,114900,34,2000,3908600,10-04-2021,JNE,Regular,Order Berhasil,Kalimantan Tengah,Shopee
21041062N4BS65,Tas Sekolah tahan air 15.6 inch,Accessories,379000,28,2000,10614000,10-04-2021,JNE,Regular,Order Berhasil,Kalimantan Timur,Shopee
21041071K6YA22,Jas Hujan setelan bahan polymer,Pakaian,149000,1,2000,151000,10-04-2021,J&T,Regular,Order Berhasil,Gorontalo,Shopee
21041071K6YA22,Batik Couple modis merah maroon,Pakaian,113900,75,2000,8544500,10-04-2021,J&T,Regular,Order Berhasil,Gorontalo,Shopee
21041071K6YA22,Baju Koko lengan pendek hitam,Pakaian,89900,20,2000,1800000,10-04-2021,J&T,Regular,Order Berhasil,Gorontalo,Shopee
21041024Q9QA52,Sepatu Sekolah leher panjang hitam bertali,Sepatu,345900,17,2000,5882300,10-04-2021,JNE,Regular,Order Berhasil,Sumatera Utara,Shopee
21041081N8LB55,Pashmina ceruty premium basic,Pakaian,34900,32,2000,1118800,10-04-2021,GO-JEK,Same Day,Order Berhasil,Sumatera Barat,Shopee
21041046N7DH94,Payung lipat 42 inch,Accessories,42900,54,2000,2318600,10-04-2021,Grab,Same Day,Order Berhasil,Jawa Timur,Shopee
21041040M7KB89,Sweater unisex kuning,Pakaian,99000,53,2000,5249000,10-04-2021,JNE,Regular,Order Berhasil,Banten,Shopee
21041040M7KB89,Baju Gamis bahan katun gold,Pakaian,79000,48,2000,3794000,10-04-2021,JNE,Regular,Order Berhasil,Banten,Shopee
21041165B7DE16,Batik Couple modis merah maroon,Pakaian,113900,38,2000,4330200,11-04-2021,JNE,Regular,Order Berhasil,Kalimantan Tengah,Shopee
21041107X5XU52,Payung lipat 42 inch,Accessories,42900,43,2000,1846700,11-04-2021,SiCepat,Regular,Order Berhasil,Jawa Barat,Shopee
21041198A8HQ37,Baju Koko lengan pendek hitam,Pakaian,89900,46,2000,4137400,11-04-2021,Grab,Same Day,Order Berhasil,Jawa Timur,Shopee
21041179I7WT15,Sweater unisex kuning,Pakaian,99000,62,2000,6140000,11-04-2021,Grab,Same Day,Order Berhasil,Maluku Utara,Shopee
21041108Z8RP00,Sepatu Sekolah leher panjang hitam bertali,Sepatu,345900,18,2000,6228200,11-04-2021,JNE,Regular,Order Berhasil,Sulawesi Barat,Shopee
21041108Z8RP00,Pashmina ceruty premium basic,Pakaian,34900,25,2000,874500,11-04-2021,JNE,Regular,Order Berhasil,Sulawesi Barat,Shopee
21041172G4LM65,Baju Gamis bahan katun gold,Pakaian,79000,83,2000,6559000,11-04-2021,GO-JEK,Same Day,Order Berhasil,Banten,Shopee
21041130X0XQ04,Tas Sekolah tahan air 15.6 inch,Accessories,379000,20,2000,7582000,11-04-2021,Grab,Same Day,Order Berhasil,Banten,Shopee
21041184V0ND34,Jas Hujan setelan bahan polymer,Pakaian,149000,1,2000,151000,11-04-2021,Grab,Same Day,Order Berhasil,Jakarta,Shopee
21041175M2NA08,Seragam Sekolah SD paket lengkap,Pakaian,114900,36,2000,4138400,11-04-2021,SiCepat,Regular,Order Berhasil,Bali,Shopee
21041241Y8CR54,Pashmina ceruty premium basic,Pakaian,34900,25,2000,874500,12-04-2021,JNE,Regular,Order Berhasil,Jakarta,Shopee
21041241Y8CR54,Baju Gamis bahan katun gold,Pakaian,79000,75,2000,5927000,12-04-2021,JNE,Regular,Order Berhasil,Jakarta,Shopee
21041240Q3YW35,Payung lipat 42 inch,Accessories,42900,48,2000,2061200,12-04-2021,Grab,Same Day,Order Berhasil,Jakarta,Shopee
21041231W5WN83,Sepatu Sekolah leher panjang hitam bertali,Sepatu,345900,8,2000,2769200,12-04-2021,JNE,Regular,Order Berhasil,Kalimantan Selatan,Shopee
21041288F6KM82,Baju Koko lengan pendek hitam,Pakaian,89900,51,2000,4586900,12-04-2021,JNE,Regular,Order Berhasil,Sulawesi Selatan,Shopee
21041252F0CN72,Sweater unisex kuning,Pakaian,99000,65,2000,6437000,12-04-2021,JNE,Regular,Order Berhasil,Bali,Shopee
21041252F0CN72,Batik Couple modis merah maroon,Pakaian,113900,58,2000,6608200,12-04-2021,JNE,Regular,Order Berhasil,Bali,Shopee
21041263I0MM85,Jas Hujan setelan bahan polymer,Pakaian,149000,1,2000,151000,12-04-2021,JNE,Regular,Order Berhasil,Nusa Tenggara Barat,Shopee
21041295F6JI36,Tas Sekolah tahan air 15.6 inch,Accessories,379000,8,2000,3034000,12-04-2021,JNE,Regular,Order Berhasil,Bali,Shopee
21041243Q7RJ17,Seragam Sekolah SD paket lengkap,Pakaian,114900,44,2000,5057600,12-04-2021,JNE,Regular,Order Gagal,Jawa Barat,Shopee
21041340F1IX57,Seragam Sekolah SD paket lengkap,Pakaian,114900,5,2000,576500,13-04-2021,JNE,Regular,Order Berhasil,Kalimantan Utara,Shopee
21041328D7QM48,Seragam Sekolah SD paket lengkap,Pakaian,114900,4,2000,461600,13-04-2021,JNE,Regular,Order Berhasil,Jambi,Shopee
21041328D7QM48,Baju Gamis bahan katun gold,Pakaian,79000,30,2000,2372000,13-04-2021,JNE,Regular,Order Berhasil,Jambi,Shopee
21041380W1KA29,Pashmina ceruty premium basic,Pakaian,34900,21,2000,734900,13-04-2021,GO-JEK,Regular,Order Berhasil,Papua,Shopee
21041348Y5XB22,Sepatu Sekolah leher panjang hitam bertali,Sepatu,345900,1,2000,347900,13-04-2021,JNE,Regular,Order Berhasil,Jawa Barat,Shopee
21041349D0LO56,Sweater unisex kuning,Pakaian,99000,21,2000,2081000,13-04-2021,JNE,Regular,Order Berhasil,Sulawesi Selatan,Shopee
21041337X7WL39,Batik Couple modis merah maroon,Pakaian,113900,24,2000,2735600,13-04-2021,J&T,Regular,Order Berhasil,Yogyakarta,Shopee
21041328L3EI26,Sweater unisex kuning,Pakaian,99000,23,2000,2279000,13-04-2021,SiCepat,Regular,Order Berhasil,Banten,Shopee
21041328L3EI26,Payung lipat 42 inch,Accessories,42900,17,2000,731300,13-04-2021,SiCepat,Regular,Order Berhasil,Banten,Shopee
21041321H0CH18,Jas Hujan setelan bahan polymer,Pakaian,149000,1,2000,151000,13-04-2021,JNE,Regular,Order Berhasil,Nusa Tenggara Barat,Shopee
21041312A5QU21,Batik Couple modis merah maroon,Pakaian,113900,41,2000,4671900,13-04-2021,GO-JEK,Same Day,Order Berhasil,Sulawesi Tenggara,Shopee
21041334K8YN19,Jas Hujan setelan bahan polymer,Pakaian,149000,1,2000,151000,13-04-2021,JNE,Regular,Order Berhasil,Nusa Tenggara Timur,Shopee
21041396K8CD35,Tas Sekolah tahan air 15.6 inch,Accessories,379000,5,2000,1897000,13-04-2021,SiCepat,Regular,Order Berhasil,Sumatera Barat,Shopee
21041349I1OE18,Tas Sekolah tahan air 15.6 inch,Accessories,379000,5,2000,1897000,13-04-2021,JNE,Regular,Order Berhasil,Jawa Timur,Shopee
21041349I1OE18,Baju Koko lengan pendek hitam,Pakaian,89900,20,2000,1800000,13-04-2021,JNE,Regular,Order Berhasil,Jawa Timur,Shopee
21041382G1IC59,Payung lipat 42 inch,Accessories,42900,25,2000,1074500,13-04-2021,JNE,Regular,Order Berhasil,Jawa Barat,Shopee
21041382G1IC59,Baju Koko lengan pendek hitam,Pakaian,89900,33,2000,2968700,13-04-2021,JNE,Regular,Order Berhasil,Jawa Barat,Shopee
21041361M9MI44,Baju Gamis bahan katun gold,Pakaian,79000,43,2000,3399000,13-04-2021,Grab,Same Day,Order Gagal,Jakarta,Shopee
21041331P7IK50,Sepatu Sekolah leher panjang hitam bertali,Sepatu,345900,1,2000,347900,13-04-2021,GO-JEK,Regular,Order Berhasil,Kepulauan Riau,Shopee
21041367B1TU19,Pashmina ceruty premium basic,Pakaian,34900,24,2000,839600,13-04-2021,J&T,Regular,Order Berhasil,Jakarta,Shopee
21041495N5KV04,Sweater unisex kuning,Pakaian,99000,59,2000,5843000,14-04-2021,JNE,Regular,Order Berhasil,Sumatera Barat,Shopee
21041496J4LM98,Sepatu Sekolah leher panjang hitam bertali,Sepatu,345900,8,2000,2769200,14-04-2021,Grab,Same Day,Order Berhasil,Kalimantan Timur,Shopee
21041443U1SP02,Jas Hujan setelan bahan polymer,Pakaian,149000,3,2000,449000,14-04-2021,JNE,Regular,Order Berhasil,Jawa Tengah,Shopee
21041440M3ET46,Batik Couple modis merah maroon,Pakaian,113900,49,2000,5583100,14-04-2021,SiCepat,Regular,Order Berhasil,Sulawesi Selatan,Shopee
21041464B5EG05,Tas Sekolah tahan air 15.6 inch,Accessories,379000,9,2000,3413000,14-04-2021,JNE,Regular,Order Berhasil,Jawa Tengah,Shopee
21041473K5WC16,Pashmina ceruty premium basic,Pakaian,34900,24,2000,839600,14-04-2021,JNE,Regular,Order Berhasil,Jawa Barat,Shopee
21041473K5WC16,Baju Koko lengan pendek hitam,Pakaian,89900,46,2000,4137400,14-04-2021,JNE,Regular,Order Berhasil,Jawa Barat,Shopee
21041441N8KU71,Seragam Sekolah SD paket lengkap,Pakaian,114900,8,2000,921200,14-04-2021,JNE,Regular,Order Berhasil,Lampung,Shopee
21041481F6XY96,Payung lipat 42 inch,Accessories,42900,45,2000,1932500,14-04-2021,Grab,Same Day,Order Berhasil,Nusa Tenggara Barat,Shopee
21041428T4OG74,Baju Gamis bahan katun gold,Pakaian,79000,75,2000,5927000,14-04-2021,GO-JEK,Same Day,Order Berhasil,Bali,Shopee
21041549B7FF42,Pashmina ceruty premium basic,Pakaian,34900,34,2000,1188600,15-04-2021,SiCepat,Regular,Order Berhasil,Aceh,Shopee
21041595J9ON88,Batik Couple modis merah maroon,Pakaian,113900,48,2000,5469200,15-04-2021,JNE,Regular,Order Berhasil,Papua,Shopee
21041595J9ON88,Baju Gamis bahan katun gold,Pakaian,79000,67,2000,5295000,15-04-2021,JNE,Regular,Order Berhasil,Papua,Shopee
21041543H3TS52,Jas Hujan setelan bahan polymer,Pakaian,149000,2,2000,300000,15-04-2021,JNE,Regular,Order Berhasil,Sumatera Selatan,Shopee
21041559Z6WL88,Seragam Sekolah SD paket lengkap,Pakaian,114900,24,2000,2759600,15-04-2021,J&T,Regular,Order Berhasil,Sumatera Utara,Shopee
21041514Q0BT59,Sepatu Sekolah leher panjang hitam bertali,Sepatu,345900,41,2000,14183900,15-04-2021,JNE,Regular,Order Berhasil,Jawa Barat,Shopee
21041555B1AQ86,Payung lipat 42 inch,Accessories,42900,48,2000,2061200,15-04-2021,JNE,Regular,Order Berhasil,Jawa Barat,Shopee
21041530B8KP56,Tas Sekolah tahan air 15.6 inch,Accessories,379000,26,2000,9856000,15-04-2021,JNE,Regular,Order Berhasil,Jawa Barat,Shopee
21041530B8KP56,Sweater unisex kuning,Pakaian,99000,47,2000,4655000,15-04-2021,JNE,Regular,Order Berhasil,Jawa Barat,Shopee
21041530B8KP56,Baju Koko lengan pendek hitam,Pakaian,89900,48,2000,4317200,15-04-2021,JNE,Regular,Order Berhasil,Jawa Barat,Shopee
21041651C3OH27,Jas Hujan setelan bahan polymer,Pakaian,149000,3,2000,449000,16-04-2021,J&T,Regular,Order Berhasil,Papua,Shopee
21041651C3OH27,Baju Gamis bahan katun gold,Pakaian,79000,68,2000,5374000,16-04-2021,J&T,Regular,Order Berhasil,Papua,Shopee
21041633C7QT22,Pashmina ceruty premium basic,Pakaian,34900,47,2000,1642300,16-04-2021,GO-JEK,Regular,Order Berhasil,Bangka Belitung,Shopee
21041633C7QT22,Baju Koko lengan pendek hitam,Pakaian,89900,45,2000,4047500,16-04-2021,GO-JEK,Regular,Order Berhasil,Bangka Belitung,Shopee
21041629S2GD37,Sweater unisex kuning,Pakaian,99000,46,2000,4556000,16-04-2021,JNE,Regular,Order Berhasil,Papua,Shopee
21041623O7AR93,Tas Sekolah tahan air 15.6 inch,Accessories,379000,27,2000,10235000,16-04-2021,JNE,Regular,Order Berhasil,Jakarta,Shopee
21041623O7AR93,Batik Couple modis merah maroon,Pakaian,113900,56,2000,6380400,16-04-2021,JNE,Regular,Order Berhasil,Jakarta,Shopee
21041657F2NZ76,Seragam Sekolah SD paket lengkap,Pakaian,114900,24,2000,2759600,16-04-2021,JNE,Regular,Order Berhasil,Sulawesi Utara,Shopee
21041678Z1ML77,Payung lipat 42 inch,Accessories,42900,49,2000,2104100,16-04-2021,JNE,Regular,Order Berhasil,Sumatera Utara,Shopee
21041647A0FY08,Sepatu Sekolah leher panjang hitam bertali,Sepatu,345900,50,2000,17297000,17-04-2021,SiCepat,Regular,Order Berhasil,Jambi,Shopee
21041734M0WL53,Baju Gamis bahan katun gold,Pakaian,79000,91,2000,7191000,17-04-2021,Grab,Same Day,Order Berhasil,Kalimantan Timur,Shopee
21041726J5XP04,Sepatu Sekolah leher panjang hitam bertali,Sepatu,345900,9,2000,3115100,17-04-2021,Grab,Same Day,Order Berhasil,Jawa Timur,Shopee
21041793K3VC45,Payung lipat 42 inch,Accessories,42900,56,2000,2404400,17-04-2021,JNE,Regular,Order Berhasil,Jawa Tengah,Shopee
21041790A2HQ91,Pashmina ceruty premium basic,Pakaian,34900,35,2000,1223500,17-04-2021,JNE,Regular,Order Berhasil,Jawa Timur,Shopee
21041790A2HQ91,Baju Koko lengan pendek hitam,Pakaian,89900,59,2000,5306100,17-04-2021,JNE,Regular,Order Berhasil,Jawa Timur,Shopee
21041728R0UA47,Tas Sekolah tahan air 15.6 inch,Accessories,379000,9,2000,3413000,17-04-2021,JNE,Regular,Order Berhasil,Sulawesi Selatan,Shopee
21041728R0UA47,Sweater unisex kuning,Pakaian,99000,69,2000,6833000,17-04-2021,JNE,Regular,Order Berhasil,Sulawesi Selatan,Shopee
21041728R0UA47,Jas Hujan setelan bahan polymer,Pakaian,149000,2,2000,300000,17-04-2021,JNE,Regular,Order Berhasil,Sulawesi Selatan,Shopee
21041735K8AU08,Batik Couple modis merah maroon,Pakaian,113900,71,2000,8088900,17-04-2021,JNE,Regular,Order Berhasil,Jakarta,Shopee
21041746Y6NK88,Seragam Sekolah SD paket lengkap,Pakaian,114900,8,2000,921200,17-04-2021,SiCepat,Regular,Order Berhasil,Jawa Tengah,Shopee
21041827G3QP79,Pashmina ceruty premium basic,Pakaian,34900,46,2000,1607400,18-04-2021,JNE,Regular,Order Berhasil,Jawa Barat,Shopee
21041827G3QP79,Jas Hujan setelan bahan polymer,Pakaian,149000,2,2000,300000,18-04-2021,JNE,Regular,Order Berhasil,Jawa Barat,Shopee
21041827G3QP79,Baju Gamis bahan katun gold,Pakaian,79000,100,2000,7902000,18-04-2021,JNE,Regular,Order Berhasil,Jawa Barat,Shopee
21041879E7XR04,Sepatu Sekolah leher panjang hitam bertali,Sepatu,345900,44,2000,15221600,18-04-2021,JNE,Regular,Order Berhasil,Jawa Barat,Shopee
21041899Q9MR49,Sweater unisex kuning,Pakaian,99000,51,2000,5051000,18-04-2021,JNE,Regular,Order Berhasil,Jawa Barat,Shopee
21041842O5HN22,Batik Couple modis merah maroon,Pakaian,113900,60,2000,6836000,18-04-2021,JNE,Regular,Order Berhasil,Jawa Barat,Shopee
21041832Q2DI96,Payung lipat 42 inch,Accessories,42900,48,2000,2061200,18-04-2021,JNE,Regular,Order Berhasil,Kalimantan Timur,Shopee
21041849D1RW44,Seragam Sekolah SD paket lengkap,Pakaian,114900,43,2000,4942700,18-04-2021,JNE,Regular,Order Berhasil,Jawa Timur,Shopee
21041859A7KK49,Tas Sekolah tahan air 15.6 inch,Accessories,379000,48,2000,18194000,18-04-2021,SiCepat,Regular,Order Berhasil,Jambi,Shopee
21041839U4FC51,Baju Koko lengan pendek hitam,Pakaian,89900,60,2000,5396000,18-04-2021,JNE,Regular,Order Berhasil,Nusa Tenggara Timur,Shopee
21041927B6MA61,Sepatu Sekolah leher panjang hitam bertali,Sepatu,345900,8,2000,2769200,19-04-2021,JNE,Regular,Order Berhasil,Jawa Tengah,Shopee
21041991E8NT95,Baju Koko lengan pendek hitam,Pakaian,89900,48,2000,4317200,19-04-2021,JNE,Regular,Order Berhasil,Riau,Shopee
21041945M4LX23,Batik Couple modis merah maroon,Pakaian,113900,52,2000,5924800,19-04-2021,SiCepat,Regular,Order Berhasil,Jawa Tengah,Shopee
21041900H0CE14,Sweater unisex kuning,Pakaian,99000,72,2000,7130000,19-04-2021,SiCepat,Regular,Order Berhasil,Jawa Timur,Shopee
21041900H0CE14,Seragam Sekolah SD paket lengkap,Pakaian,114900,45,2000,5172500,19-04-2021,SiCepat,Regular,Order Berhasil,Jawa Timur,Shopee
21041908N0MI00,Jas Hujan setelan bahan polymer,Pakaian,149000,1,2000,151000,19-04-2021,Grab,Same Day,Order Berhasil,Banten,Shopee
21041908N0MI00,Baju Gamis bahan katun gold,Pakaian,79000,63,2000,4979000,19-04-2021,Grab,Same Day,Order Berhasil,Banten,Shopee
21041918K5ZN65,Payung lipat 42 inch,Accessories,42900,45,2000,1932500,19-04-2021,SiCepat,Regular,Order Berhasil,Jakarta,Shopee
21041995P6BY71,Tas Sekolah tahan air 15.6 inch,Accessories,379000,17,2000,6445000,19-04-2021,GO-JEK,Same Day,Order Berhasil,Sulawesi Selatan,Shopee
21041995P6BY71,Pashmina ceruty premium basic,Pakaian,34900,41,2000,1432900,19-04-2021,GO-JEK,Same Day,Order Berhasil,Sulawesi Selatan,Shopee
21042017J0UL56,Seragam Sekolah SD paket lengkap,Pakaian,114900,29,2000,3334100,20-04-2021,JNE,Regular,Order Berhasil,Maluku Utara,Shopee
21042053P1ZK72,Sweater unisex kuning,Pakaian,99000,39,2000,3863000,20-04-2021,J&T,Regular,Order Berhasil,Jawa Barat,Shopee
21042053P1ZK72,Baju Koko lengan pendek hitam,Pakaian,89900,57,2000,5126300,20-04-2021,J&T,Regular,Order Berhasil,Jawa Barat,Shopee
21042004B1WC42,Payung lipat 42 inch,Accessories,42900,48,2000,2061200,20-04-2021,GO-JEK,Regular,Order Berhasil,Kalimantan Selatan,Shopee
21042031A1JI76,Jas Hujan setelan bahan polymer,Pakaian,149000,2,2000,300000,20-04-2021,JNE,Regular,Order Berhasil,Nusa Tenggara Timur,Shopee
21042073E1VQ36,Pashmina ceruty premium basic,Pakaian,34900,24,2000,839600,20-04-2021,SiCepat,Regular,Order Berhasil,Kalimantan Barat,Shopee
21042040X4IA88,Sepatu Sekolah leher panjang hitam bertali,Sepatu,345900,15,2000,5190500,20-04-2021,JNE,Regular,Order Berhasil,Lampung,Shopee
21042094P9OU47,Baju Gamis bahan katun gold,Pakaian,79000,62,2000,4900000,20-04-2021,J&T,Regular,Order Berhasil,Jawa Timur,Shopee
21042035K4GK50,Batik Couple modis merah maroon,Pakaian,113900,65,2000,7405500,20-04-2021,JNE,Regular,Order Berhasil,Jakarta,Shopee
21042014P5VQ74,Tas Sekolah tahan air 15.6 inch,Accessories,379000,33,2000,12509000,20-04-2021,JNE,Regular,Order Berhasil,Jawa Barat,Shopee
21042178E1FH33,Pashmina ceruty premium basic,Pakaian,34900,27,2000,944300,21-04-2021,GO-JEK,Regular,Order Berhasil,Banten,Shopee
21042178E1FH33,Baju Gamis bahan katun gold,Pakaian,79000,83,2000,6559000,21-04-2021,GO-JEK,Regular,Order Berhasil,Banten,Shopee
21042198N0TC81,Tas Sekolah tahan air 15.6 inch,Accessories,379000,25,2000,9477000,21-04-2021,SiCepat,Regular,Order Berhasil,Nusa Tenggara Barat,Shopee
21042176I7BT54,Baju Koko lengan pendek hitam,Pakaian,89900,47,2000,4227300,21-04-2021,Grab,Same Day,Order Berhasil,Jambi,Shopee
21042138V6EM12,Sepatu Sekolah leher panjang hitam bertali,Sepatu,345900,39,2000,13492100,21-04-2021,SiCepat,Regular,Order Berhasil,Jawa Tengah,Shopee
21042120Y4SY96,Sweater unisex kuning,Pakaian,99000,38,2000,3764000,21-04-2021,JNE,Regular,Order Berhasil,Jawa Barat,Shopee
21042174X3MV26,Seragam Sekolah SD paket lengkap,Pakaian,114900,38,2000,4368200,21-04-2021,JNE,Regular,Order Berhasil,Jawa Tengah,Shopee
21042108H5QW18,Batik Couple modis merah maroon,Pakaian,113900,35,2000,3988500,21-04-2021,JNE,Regular,Order Berhasil,Jawa Timur,Shopee
21042116N3IF72,Payung lipat 42 inch,Accessories,42900,50,2000,2147000,21-04-2021,JNE,Regular,Order Berhasil,Aceh,Shopee
21042149D2TI36,Jas Hujan setelan bahan polymer,Pakaian,149000,1,2000,151000,21-04-2021,JNE,Regular,Order Berhasil,Sulawesi Selatan,Shopee
21042207G1XX53,Payung lipat 42 inch,Accessories,42900,53,2000,2275700,22-04-2021,JNE,Regular,Order Berhasil,Sulawesi Tengah,Shopee
21042206W1NT88,Jas Hujan setelan bahan polymer,Pakaian,149000,1,2000,151000,22-04-2021,J&T,Regular,Order Berhasil,Yogyakarta,Shopee
21042280Q0EA53,Pashmina ceruty premium basic,Pakaian,34900,41,2000,1432900,22-04-2021,SiCepat,Regular,Order Berhasil,Bali,Shopee
21042210N9ZM25,Batik Couple modis merah maroon,Pakaian,113900,24,2000,2735600,22-04-2021,JNE,Regular,Order Berhasil,Jawa Barat,Shopee
21042210N9ZM25,Baju Koko lengan pendek hitam,Pakaian,89900,78,2000,7014200,22-04-2021,JNE,Regular,Order Berhasil,Jawa Barat,Shopee
21042256C1XC41,Sweater unisex kuning,Pakaian,99000,51,2000,5051000,22-04-2021,JNE,Regular,Order Berhasil,Aceh,Shopee
21042280P7SC68,Tas Sekolah tahan air 15.6 inch,Accessories,379000,25,2000,9477000,22-04-2021,J&T,Regular,Order Berhasil,Kalimantan Selatan,Shopee
21042280P7SC68,Sepatu Sekolah leher panjang hitam bertali,Sepatu,345900,15,2000,5190500,22-04-2021,J&T,Regular,Order Berhasil,Kalimantan Selatan,Shopee
21042280P7SC68,Baju Gamis bahan katun gold,Pakaian,79000,81,2000,6401000,22-04-2021,J&T,Regular,Order Berhasil,Kalimantan Selatan,Shopee
21042252P4CK17,Seragam Sekolah SD paket lengkap,Pakaian,114900,22,2000,2529800,22-04-2021,SiCepat,Regular,Order Berhasil,Kalimantan Barat,Shopee
21042397E3MW79,Tas Sekolah tahan air 15.6 inch,Accessories,379000,27,2000,10235000,23-04-2021,SiCepat,Regular,Order Gagal,Papua,Shopee
21042397E3MW79,Payung lipat 42 inch,Accessories,42900,62,2000,2661800,23-04-2021,SiCepat,Regular,Order Gagal,Papua,Shopee
21042397E3MW79,Pashmina ceruty premium basic,Pakaian,34900,41,2000,1432900,23-04-2021,SiCepat,Regular,Order Gagal,Papua,Shopee
21042300Y3CU24,Batik Couple modis merah maroon,Pakaian,113900,59,2000,6722100,23-04-2021,JNE,Regular,Order Berhasil,Kalimantan Selatan,Shopee
21042311U2FB96,Baju Gamis bahan katun gold,Pakaian,79000,77,2000,6085000,23-04-2021,JNE,Regular,Order Berhasil,Jakarta,Shopee
21042388D5TR92,Seragam Sekolah SD paket lengkap,Pakaian,114900,16,2000,1840400,23-04-2021,JNE,Regular,Order Berhasil,Jawa Barat,Shopee
21042364T9CB58,Sepatu Sekolah leher panjang hitam bertali,Sepatu,345900,24,2000,8303600,23-04-2021,GO-JEK,Same Day,Order Berhasil,Lampung,Shopee
21042364T9CB58,Baju Koko lengan pendek hitam,Pakaian,89900,74,2000,6654600,23-04-2021,GO-JEK,Same Day,Order Berhasil,Lampung,Shopee
21042309W6QV50,Jas Hujan setelan bahan polymer,Pakaian,149000,2,2000,300000,23-04-2021,JNE,Regular,Order Berhasil,Sumatera Utara,Shopee
21042314J6ZP25,Sweater unisex kuning,Pakaian,99000,62,2000,6140000,23-04-2021,Grab,Same Day,Order Berhasil,Jawa Barat,Shopee
21042487T2HK65,Seragam Sekolah SD paket lengkap,Pakaian,114900,15,2000,1725500,24-04-2021,JNE,Regular,Order Berhasil,Jawa Barat,Shopee
21042409Z6RU28,Sweater unisex kuning,Pakaian,99000,34,2000,3368000,24-04-2021,JNE,Regular,Order Berhasil,Jawa Tengah,Shopee
21042494J0TU38,Baju Gamis bahan katun gold,Pakaian,79000,28,2000,2214000,24-04-2021,J&T,Regular,Order Berhasil,Jawa Tengah,Shopee
21042483I5MY22,Baju Koko lengan pendek hitam,Pakaian,89900,50,2000,4497000,24-04-2021,JNE,Regular,Order Berhasil,Jakarta,Shopee
21042452C9DH68,Seragam Sekolah SD paket lengkap,Pakaian,114900,36,2000,4138400,24-04-2021,SiCepat,Regular,Order Berhasil,Banten,Shopee
21042452C9DH68,Pashmina ceruty premium basic,Pakaian,34900,15,2000,525500,24-04-2021,SiCepat,Regular,Order Berhasil,Banten,Shopee
21042425Y6YQ02,Batik Couple modis merah maroon,Pakaian,113900,17,2000,1938300,24-04-2021,JNE,Regular,Order Berhasil,Bengkulu,Shopee
21042402T6WC11,Tas Sekolah tahan air 15.6 inch,Accessories,379000,10,2000,3792000,24-04-2021,GO-JEK,Regular,Order Berhasil,Banten,Shopee
21042411L6OE27,Payung lipat 42 inch,Accessories,42900,29,2000,1246100,24-04-2021,SiCepat,Regular,Order Berhasil,Aceh,Shopee
21042462U8ZZ38,Tas Sekolah tahan air 15.6 inch,Accessories,379000,9,2000,3413000,24-04-2021,JNE,Regular,Order Berhasil,Jawa Timur,Shopee
21042462U8ZZ38,Jas Hujan setelan bahan polymer,Pakaian,149000,1,2000,151000,24-04-2021,JNE,Regular,Order Berhasil,Jawa Timur,Shopee
21042462U8ZZ38,Baju Gamis bahan katun gold,Pakaian,79000,43,2000,3399000,24-04-2021,JNE,Regular,Order Berhasil,Jawa Timur,Shopee
21042484M7GR94,Batik Couple modis merah maroon,Pakaian,113900,18,2000,2052200,24-04-2021,JNE,Regular,Order Berhasil,Kepulauan Riau,Shopee
21042408I9ZT81,Sweater unisex kuning,Pakaian,99000,24,2000,2378000,24-04-2021,JNE,Regular,Order Berhasil,Nusa Tenggara Barat,Shopee
21042408I9ZT81,Pashmina ceruty premium basic,Pakaian,34900,23,2000,804700,24-04-2021,JNE,Regular,Order Berhasil,Nusa Tenggara Barat,Shopee
21042495M9AH34,Jas Hujan setelan bahan polymer,Pakaian,149000,1,2000,151000,24-04-2021,GO-JEK,Regular,Order Berhasil,Jawa Timur,Shopee
21042422P6QF67,Payung lipat 42 inch,Accessories,42900,16,2000,688400,24-04-2021,J&T,Regular,Order Berhasil,Jawa Tengah,Shopee
21042493Q2TW90,Sepatu Sekolah leher panjang hitam bertali,Sepatu,345900,9,2000,3115100,24-04-2021,JNE,Regular,Order Berhasil,Jawa Barat,Shopee
