Invoice,Product Name,Product Category,Product Price (IDR),Product Quantity,Shipping Fee (IDR),Total Amount (IDR),Order Created Date,Courier Name,Courier Service,Order Status,Region/Province,ECommerce
INV/20210119/XX/I/51541339,Sepatu Sekolah leher panjang hitam bertali,Sepatu,434900,14,20000,6108600,19-01-2021,JNE,Regular,Order Berhasil, JAWA TENGAH,Tokopedia
INV/20210119/XX/I/51541339,Payung lipat 42 inch,Accessories,42900,43,20000,1864700,19-01-2021,JNE,Regular,Order Berhasil, JAWA TENGAH,Tokopedia
INV/20210119/XX/I/15477524,Baju Koko lengan pendek hitam,Pakaian,89000,9,20000,821000,19-01-2021,JNE,Regular,Order On Process, BANGKA BELITUNG,Tokopedia
INV/20210119/XX/I/13418208,Sweater unisex kuning,Pakaian,99000,23,20000,2297000,19-01-2021,JNE,Regular,Order Berhasil, BANTEN,Tokopedia
INV/20210119/XX/I/50196266,Tas Sekolah tahan air 15.6 inch,Accessories,359000,15,20000,5405000,19-01-2021,JNE,Regular,Order On Process, JAWA BARAT,Tokopedia
INV/20210119/XX/I/49119337,Seragam Sekolah SD paket lengkap,Pakaian,124900,5,20000,644500,19-01-2021,JNE,Regular,Order Berhasil, JAWA TIMUR,Tokopedia
INV/20210119/XX/I/76019803,Sweater unisex kuning,Pakaian,99000,21,20000,2099000,19-01-2021,JNE,Regular,Order On Process, KALIMANTAN TIMUR,Tokopedia
INV/20210119/XX/I/80251292,Jas Hujan setelan bahan polymer,Pakaian,159000,2,20000,338000,19-01-2021,JNE,Regular,Order Berhasil, JAWA BARAT,Tokopedia
INV/20210120/XX/I/33755572,Jas Hujan setelan bahan polymer,Pakaian,159000,4,20000,656000,20-01-2021,JNE,Regular,Order Berhasil, MALUKU UTARA,Tokopedia
INV/20210120/XX/I/91042495,Seragam Sekolah SD paket lengkap,Pakaian,124900,15,20000,1893500,20-01-2021,JNE,Regular,Order Berhasil, KALIMANTAN SELATAN,Tokopedia
INV/20210120/XX/I/92433701,Pashmina ceruty premium basic,Pakaian,34900,24,20000,857600,20-01-2021,JNE,Regular,Order Gagal, SULAWESI SELATAN,Tokopedia
INV/20210120/XX/I/60016391,Tas Sekolah tahan air 15.6 inch,Accessories,359000,24,20000,8636000,20-01-2021,JNE,Regular,Order Berhasil, JAWA BARAT,Tokopedia
INV/20210120/XX/I/60016391,Baju Koko lengan pendek hitam,Pakaian,89000,10,20000,910000,20-01-2021,JNE,Regular,Order Berhasil, JAWA BARAT,Tokopedia
INV/20210120/XX/I/52474673,Sweater unisex kuning,Pakaian,99000,73,20000,7247000,20-01-2021,SiCepat,Regular,Order Berhasil, JAWA BARAT,Tokopedia
INV/20210120/XX/I/21272984,Batik Couple modis merah maroon,Pakaian,119000,44,20000,5256000,20-01-2021,JNE,Regular,Order Berhasil, NUSA TENGGARA BARAT,Tokopedia
INV/20210120/XX/I/36741820,Sepatu Sekolah leher panjang hitam bertali,Sepatu,434900,30,20000,13067000,20-01-2021,JNE,Regular,Order Berhasil, D.K.I. JAKARTA,Tokopedia
INV/20210120/XX/I/19362147,Baju Gamis bahan katun gold,Pakaian,89000,21,20000,1889000,20-01-2021,JNE,Regular,Order Berhasil, SULAWESI SELATAN,Tokopedia
INV/20210120/XX/I/39342950,Payung lipat 42 inch,Accessories,42900,87,20000,3752300,20-01-2021,JNE,Regular,Selesai, KALIMANTAN BARAT,Tokopedia
INV/20210121/XX/I/38281596,Baju Gamis bahan katun gold,Pakaian,89000,43,20000,3847000,21-01-2021,GO-JEK,Same Day,Order Berhasil, SULAWESI SELATAN,Tokopedia
INV/20210121/XX/I/90137210,Sepatu Sekolah leher panjang hitam bertali,Sepatu,434900,31,20000,13501900,21-01-2021,GO-JEK,Same Day,Order Berhasil, JAWA BARAT,Tokopedia
INV/20210121/XX/I/50856628,Jas Hujan setelan bahan polymer,Pakaian,159000,6,20000,974000,21-01-2021,JNE,Regular,Order Berhasil, NUSA TENGGARA TIMUR,Tokopedia
INV/20210121/XX/I/11691742,Batik Couple modis merah maroon,Pakaian,119000,60,20000,7160000,21-01-2021,JNE,Regular,Order Berhasil, JAWA TENGAH,Tokopedia
INV/20210121/XX/I/98167795,Pashmina ceruty premium basic,Pakaian,34900,21,20000,752900,21-01-2021,SiCepat,Regular,Order Berhasil, PAPUA BARAT,Tokopedia
INV/20210121/XX/I/98167795,Baju Koko lengan pendek hitam,Pakaian,89000,8,20000,732000,21-01-2021,SiCepat,Regular,Order Berhasil, PAPUA BARAT,Tokopedia
INV/20210121/XX/I/75916336,Payung lipat 42 inch,Accessories,42900,50,20000,2165000,21-01-2021,GO-JEK,Same Day,Order On Process, D.K.I. JAKARTA,Tokopedia
INV/20210121/XX/I/97270631,Tas Sekolah tahan air 15.6 inch,Accessories,359000,42,20000,15098000,21-01-2021,JNE,Regular,Transaksi ditolak., KALIMANTAN TENGAH,Tokopedia
INV/20210121/XX/I/70691620,Sweater unisex kuning,Pakaian,99000,78,20000,7742000,21-01-2021,JNE,Regular,Order Berhasil, KALIMANTAN BARAT,Tokopedia
INV/20210121/XX/I/70691620,Seragam Sekolah SD paket lengkap,Pakaian,124900,23,20000,2892700,21-01-2021,JNE,Regular,Order On Process, KALIMANTAN BARAT,Tokopedia
INV/20210122/XX/I/56739426,Seragam Sekolah SD paket lengkap,Pakaian,124900,32,20000,4016800,22-01-2021,JNE,Regular,Selesai, RIAU,Tokopedia
INV/20210122/XX/I/40780468,Pashmina ceruty premium basic,Pakaian,34900,11,20000,403900,22-01-2021,JNE,Regular,Order Berhasil, JAWA BARAT,Tokopedia
INV/20210122/XX/I/40780468,Batik Couple modis merah maroon,Pakaian,119000,52,20000,6208000,22-01-2021,JNE,Regular,Order Berhasil, JAWA BARAT,Tokopedia
INV/20210122/XX/I/87419079,Sweater unisex kuning,Pakaian,99000,55,20000,5465000,22-01-2021,JNE,Regular,Order Berhasil, SUMATERA UTARA,Tokopedia
INV/20210122/XX/I/87419079,Jas Hujan setelan bahan polymer,Pakaian,159000,3,20000,497000,22-01-2021,JNE,Regular,Order On Process, SUMATERA UTARA,Tokopedia
INV/20210122/XX/I/88636422,Payung lipat 42 inch,Accessories,42900,100,20000,4310000,22-01-2021,SiCepat,Regular,Order Berhasil, LAMPUNG,Tokopedia
INV/20210122/XX/I/39726842,Baju Gamis bahan katun gold,Pakaian,89000,31,20000,2779000,22-01-2021,JNE,Regular,Order On Process, GORONTALO,Tokopedia
INV/20210122/XX/I/78314983,Tas Sekolah tahan air 15.6 inch,Accessories,359000,63,20000,22637000,22-01-2021,SiCepat,Regular,Order Berhasil, JAWA TENGAH,Tokopedia
INV/20210122/XX/I/19687000,Baju Koko lengan pendek hitam,Pakaian,89000,11,20000,999000,22-01-2021,JNE,Regular,Order Berhasil, SUMATERA UTARA,Tokopedia
INV/20210122/XX/I/59686162,Sepatu Sekolah leher panjang hitam bertali,Sepatu,434900,25,20000,10892500,22-01-2021,JNE,Regular,Order Berhasil, LAMPUNG,Tokopedia
INV/20210123/XX/I/61713233,Jas Hujan setelan bahan polymer,Pakaian,159000,2,20000,338000,23-01-2021,GO-JEK,Same Day,Order Berhasil, BANTEN,Tokopedia
INV/20210123/XX/I/53044103,Tas Sekolah tahan air 15.6 inch,Accessories,359000,1,20000,379000,23-01-2021,JNE,Regular,Order Berhasil, JAWA TENGAH,Tokopedia
INV/20210123/XX/I/53044103,Seragam Sekolah SD paket lengkap,Pakaian,124900,60,20000,7514000,23-01-2021,JNE,Regular,Order On Process, JAWA TENGAH,Tokopedia
INV/20210123/XX/I/99121492,Sepatu Sekolah leher panjang hitam bertali,Sepatu,434900,1,20000,454900,23-01-2021,SiCepat,Regular,Order Berhasil, ACEH,Tokopedia
INV/20210123/XX/I/99121492,Baju Gamis bahan katun gold,Pakaian,89000,26,20000,2334000,23-01-2021,SiCepat,Regular,Order Berhasil, ACEH,Tokopedia
INV/20210123/XX/I/91171841,Pashmina ceruty premium basic,Pakaian,34900,21,20000,752900,23-01-2021,JNE,Regular,Order On Process, JAWA TENGAH,Tokopedia
INV/20210123/XX/I/76812067,Batik Couple modis merah maroon,Pakaian,119000,60,20000,7160000,23-01-2021,JNE,Regular,Order Berhasil, BANTEN,Tokopedia
INV/20210123/XX/I/60032707,Baju Koko lengan pendek hitam,Pakaian,89000,9,20000,821000,23-01-2021,JNE,Regular,Order Berhasil, SULAWESI BARAT,Tokopedia
INV/20210123/XX/I/63910398,Payung lipat 42 inch,Accessories,42900,55,20000,2379500,23-01-2021,JNE,Regular,Order Berhasil, ACEH,Tokopedia
INV/20210123/XX/I/12535480,Sweater unisex kuning,Pakaian,99000,65,20000,6455000,23-01-2021,JNE,Regular,Order Berhasil, JAWA TENGAH,Tokopedia
INV/20210124/XX/I/32858484,Pashmina ceruty premium basic,Pakaian,34900,25,20000,892500,24-01-2021,GO-JEK,Same Day,Order Berhasil, KALIMANTAN SELATAN,Tokopedia
INV/20210124/XX/I/97820008,Sepatu Sekolah leher panjang hitam bertali,Sepatu,434900,9,20000,3934100,24-01-2021,JNE,Regular,Order Berhasil, LAMPUNG,Tokopedia
INV/20210124/XX/I/91859504,Jas Hujan setelan bahan polymer,Pakaian,159000,3,20000,497000,24-01-2021,GO-JEK,Same Day,Order Berhasil, D.K.I. JAKARTA,Tokopedia
INV/20210124/XX/I/46123911,Tas Sekolah tahan air 15.6 inch,Accessories,359000,30,20000,10790000,24-01-2021,JNE,Regular,Order Berhasil, SUMATERA SELATAN,Tokopedia
INV/20210124/XX/I/46123911,Payung lipat 42 inch,Accessories,42900,59,20000,2551100,24-01-2021,JNE,Regular,Order Berhasil, SUMATERA SELATAN,Tokopedia
INV/20210124/XX/I/74250377,Seragam Sekolah SD paket lengkap,Pakaian,124900,80,20000,10012000,24-01-2021,JNE,Regular,Order On Process, PAPUA,Tokopedia
INV/20210124/XX/I/74250377,Baju Gamis bahan katun gold,Pakaian,89000,39,20000,3491000,24-01-2021,JNE,Regular,Order On Process, PAPUA,Tokopedia
INV/20210124/XX/I/82782098,Batik Couple modis merah maroon,Pakaian,119000,46,20000,5494000,24-01-2021,SiCepat,Regular,Order Berhasil, ACEH,Tokopedia
INV/20210124/XX/I/59578007,Sweater unisex kuning,Pakaian,99000,45,20000,4475000,24-01-2021,SiCepat,Regular,Order On Process, JAWA TENGAH,Tokopedia
INV/20210124/XX/I/59578007,Baju Koko lengan pendek hitam,Pakaian,89000,7,20000,643000,24-01-2021,SiCepat,Regular,Order Berhasil, JAWA TENGAH,Tokopedia
INV/20210125/XX/I/54674567,Payung lipat 42 inch,Accessories,42900,71,20000,3065900,25-01-2021,JNE,Regular,Selesai, BANTEN,Tokopedia
INV/20210125/XX/I/62099172,Sweater unisex kuning,Pakaian,99000,46,20000,4574000,25-01-2021,JNE,Regular,Order On Process, NUSA TENGGARA BARAT,Tokopedia
INV/20210125/XX/I/31846711,Baju Koko lengan pendek hitam,Pakaian,89000,4,20000,376000,25-01-2021,JNE,Regular,Order On Process, MALUKU,Tokopedia
INV/20210125/XX/I/87346775,Jas Hujan setelan bahan polymer,Pakaian,159000,5,20000,815000,25-01-2021,JNE,Regular,Order Berhasil, KALIMANTAN BARAT,Tokopedia
INV/20210125/XX/I/24050877,Tas Sekolah tahan air 15.6 inch,Accessories,359000,33,20000,11867000,25-01-2021,JNE,Regular,Order Berhasil, SULAWESI TENGGARA,Tokopedia
INV/20210125/XX/I/88136307,Sepatu Sekolah leher panjang hitam bertali,Sepatu,434900,8,20000,3499200,25-01-2021,JNE,Regular,Order Berhasil, JAWA TIMUR,Tokopedia
INV/20210125/XX/I/52424592,Pashmina ceruty premium basic,Pakaian,34900,23,20000,822700,25-01-2021,SiCepat,Regular,Order On Process, KALIMANTAN TENGAH,Tokopedia
INV/20210125/XX/I/83566545,Batik Couple modis merah maroon,Pakaian,119000,65,20000,7755000,25-01-2021,JNE,Regular,Order Berhasil, KALIMANTAN TIMUR,Tokopedia
INV/20210125/XX/I/84023619,Seragam Sekolah SD paket lengkap,Pakaian,124900,30,20000,3767000,25-01-2021,JNE,Regular,Order Berhasil, SULAWESI SELATAN,Tokopedia
INV/20210125/XX/I/84023619,Baju Gamis bahan katun gold,Pakaian,89000,31,20000,2779000,25-01-2021,JNE,Regular,Order Berhasil, SULAWESI SELATAN,Tokopedia
INV/20210126/XX/I/95745858,Payung lipat 42 inch,Accessories,42900,68,20000,2937200,26-01-2021,JNE,Regular,Order Berhasil, D.K.I. JAKARTA,Tokopedia
INV/20210126/XX/I/37960037,Baju Koko lengan pendek hitam,Pakaian,89000,15,20000,1355000,26-01-2021,JNE,Regular,Order Berhasil, D.K.I. JAKARTA,Tokopedia
INV/20210126/XX/I/16323934,Seragam Sekolah SD paket lengkap,Pakaian,124900,43,20000,5390700,26-01-2021,JNE,Regular,Order Berhasil, MALUKU UTARA,Tokopedia
INV/20210126/XX/I/16323934,Batik Couple modis merah maroon,Pakaian,119000,54,20000,6446000,26-01-2021,JNE,Regular,Order Berhasil, MALUKU UTARA,Tokopedia
INV/20210126/XX/I/16836415,Sepatu Sekolah leher panjang hitam bertali,Sepatu,434900,37,20000,16111300,26-01-2021,JNE,Regular,Order Berhasil, BANTEN,Tokopedia
INV/20210126/XX/I/87016517,Jas Hujan setelan bahan polymer,Pakaian,159000,5,20000,815000,26-01-2021,JNE,Regular,Order Berhasil, NUSA TENGGARA BARAT,Tokopedia
INV/20210126/XX/I/55077850,Sweater unisex kuning,Pakaian,99000,61,20000,6059000,26-01-2021,JNE,Regular,Order Berhasil, JAWA BARAT,Tokopedia
INV/20210126/XX/I/55077850,Pashmina ceruty premium basic,Pakaian,34900,13,20000,473700,26-01-2021,JNE,Regular,Order Berhasil, JAWA BARAT,Tokopedia
INV/20210126/XX/I/55077850,Baju Gamis bahan katun gold,Pakaian,89000,36,20000,3224000,26-01-2021,JNE,Regular,Order Berhasil, JAWA BARAT,Tokopedia
INV/20210126/XX/I/35472847,Tas Sekolah tahan air 15.6 inch,Accessories,359000,8,20000,2892000,26-01-2021,JNE,Regular,Order Berhasil, SULAWESI TENGGARA,Tokopedia
INV/20210127/XX/I/64969120,Baju Koko lengan pendek hitam,Pakaian,89000,6,20000,554000,27-01-2021,JNE,Regular,Order Berhasil, JAMBI,Tokopedia
INV/20210127/XX/I/24352323,Sepatu Sekolah leher panjang hitam bertali,Sepatu,434900,15,20000,6543500,27-01-2021,JNE,Regular,Order Berhasil, SUMATERA UTARA,Tokopedia
INV/20210127/XX/I/94087217,Sweater unisex kuning,Pakaian,99000,67,20000,6653000,27-01-2021,JNE,Regular,Order Berhasil, JAWA TENGAH,Tokopedia
INV/20210127/XX/I/94087217,Seragam Sekolah SD paket lengkap,Pakaian,124900,15,20000,1893500,27-01-2021,JNE,Regular,Order Berhasil, JAWA TENGAH,Tokopedia
INV/20210127/XX/I/76867552,Tas Sekolah tahan air 15.6 inch,Accessories,359000,16,20000,5764000,27-01-2021,JNE,Regular,Order Berhasil, JAWA BARAT,Tokopedia
INV/20210127/XX/I/84769833,Batik Couple modis merah maroon,Pakaian,119000,34,20000,4066000,27-01-2021,JNE,Regular,Order Berhasil, JAWA BARAT,Tokopedia
INV/20210127/XX/I/77186009,Baju Gamis bahan katun gold,Pakaian,89000,33,20000,2957000,27-01-2021,JNE,Regular,Order Berhasil, SULAWESI TENGGARA,Tokopedia
INV/20210127/XX/I/97613566,Jas Hujan setelan bahan polymer,Pakaian,159000,6,20000,974000,27-01-2021,JNE,Regular,Order Berhasil, JAWA TENGAH,Tokopedia
INV/20210127/XX/I/73944289,Pashmina ceruty premium basic,Pakaian,34900,15,20000,543500,27-01-2021,SiCepat,Regular,Order Berhasil, JAWA BARAT,Tokopedia
INV/20210127/XX/I/58664685,Payung lipat 42 inch,Accessories,42900,67,20000,2894300,27-01-2021,JNE,Regular,Order Berhasil, SUMATERA BARAT,Tokopedia
INV/20210128/XX/I/89675082,Seragam Sekolah SD paket lengkap,Pakaian,124900,29,20000,3642100,28-01-2021,SiCepat,Regular,Order Berhasil, JAMBI,Tokopedia
INV/20210128/XX/I/27633753,Sweater unisex kuning,Pakaian,99000,62,20000,6158000,28-01-2021,JNE,Regular,Order On Process, ACEH,Tokopedia
INV/20210128/XX/I/29249452,Jas Hujan setelan bahan polymer,Pakaian,159000,6,20000,974000,28-01-2021,JNE,Regular,Order Berhasil, JAWA TIMUR,Tokopedia
INV/20210128/XX/I/39058012,Tas Sekolah tahan air 15.6 inch,Accessories,359000,33,20000,11867000,28-01-2021,JNE,Regular,Order Berhasil, SULAWESI BARAT,Tokopedia
INV/20210128/XX/I/39058012,Baju Koko lengan pendek hitam,Pakaian,89000,10,20000,910000,28-01-2021,JNE,Regular,Order Berhasil, SULAWESI BARAT,Tokopedia
INV/20210128/XX/I/66729089,Sepatu Sekolah leher panjang hitam bertali,Sepatu,434900,30,20000,13067000,28-01-2021,JNE,Regular,Order Berhasil, MALUKU UTARA,Tokopedia
INV/20210128/XX/I/25070059,Payung lipat 42 inch,Accessories,42900,78,20000,3366200,28-01-2021,GO-JEK,Same Day,Selesai, SUMATERA UTARA,Tokopedia
INV/20210128/XX/I/25070059,Batik Couple modis merah maroon,Pakaian,119000,51,20000,6089000,28-01-2021,GO-JEK,Same Day,Order Berhasil, SUMATERA UTARA,Tokopedia
INV/20210128/XX/I/86168486,Pashmina ceruty premium basic,Pakaian,34900,17,20000,613300,28-01-2021,JNE,Regular,Order Berhasil, JAWA TIMUR,Tokopedia
INV/20210128/XX/I/86168486,Baju Gamis bahan katun gold,Pakaian,89000,32,20000,2868000,28-01-2021,JNE,Regular,Order Berhasil, JAWA TIMUR,Tokopedia
INV/20210129/XX/I/41521208,Baju Gamis bahan katun gold,Pakaian,89000,19,20000,1711000,29-01-2021,JNE,Regular,Order Berhasil, NUSA TENGGARA TIMUR,Tokopedia
INV/20210129/XX/I/81052552,Batik Couple modis merah maroon,Pakaian,119000,48,20000,5732000,29-01-2021,JNE,Regular,Order Berhasil, SUMATERA SELATAN,Tokopedia
INV/20210129/XX/I/55156760,Pashmina ceruty premium basic,Pakaian,34900,15,20000,543500,29-01-2021,JNE,Regular,Order Berhasil, BALI,Tokopedia
INV/20210129/XX/I/79735928,Pashmina ceruty premium basic,Pakaian,34900,9,20000,334100,29-01-2021,JNE,Regular,Order Berhasil, JAMBI,Tokopedia
INV/20210129/XX/I/21775442,Tas Sekolah tahan air 15.6 inch,Accessories,359000,10,20000,3610000,29-01-2021,JNE,Regular,Order Berhasil, JAWA TIMUR,Tokopedia
INV/20210129/XX/I/21775442,Sweater unisex kuning,Pakaian,99000,48,20000,4772000,29-01-2021,JNE,Regular,Order Berhasil, JAWA TIMUR,Tokopedia
INV/20210129/XX/I/21775442,Sepatu Sekolah leher panjang hitam bertali,Sepatu,434900,6,20000,2629400,29-01-2021,JNE,Regular,Order Berhasil, JAWA TIMUR,Tokopedia
INV/20210129/XX/I/21775442,Jas Hujan setelan bahan polymer,Pakaian,159000,4,20000,656000,29-01-2021,JNE,Regular,Order Berhasil, JAWA TIMUR,Tokopedia
INV/20210129/XX/I/21775442,Baju Koko lengan pendek hitam,Pakaian,89000,10,20000,910000,29-01-2021,JNE,Regular,Order Berhasil, JAWA TIMUR,Tokopedia
INV/20210129/XX/I/45869275,Seragam Sekolah SD paket lengkap,Pakaian,124900,24,20000,3017600,29-01-2021,JNE,Regular,Order On Process, JAWA BARAT,Tokopedia
INV/20210129/XX/I/45869275,Jas Hujan setelan bahan polymer,Pakaian,159000,3,20000,497000,29-01-2021,JNE,Regular,Order Berhasil, JAWA BARAT,Tokopedia
INV/20210129/XX/I/45869275,Baju Gamis bahan katun gold,Pakaian,89000,13,20000,1177000,29-01-2021,JNE,Regular,Order Berhasil, JAWA BARAT,Tokopedia
INV/20210129/XX/I/48253970,Sepatu Sekolah leher panjang hitam bertali,Sepatu,434900,3,20000,1324700,29-01-2021,SiCepat,Regular,Order Berhasil, RIAU,Tokopedia
INV/20210129/XX/I/48253970,Payung lipat 42 inch,Accessories,42900,34,20000,1478600,29-01-2021,SiCepat,Regular,Order Berhasil, RIAU,Tokopedia
INV/20210129/XX/I/29833128,Batik Couple modis merah maroon,Pakaian,119000,22,20000,2638000,29-01-2021,JNE,Regular,Order Berhasil, JAWA BARAT,Tokopedia
INV/20210129/XX/I/76954876,Sweater unisex kuning,Pakaian,99000,29,20000,2891000,29-01-2021,JNE,Regular,Order Berhasil, PAPUA,Tokopedia
INV/20210129/XX/I/76954876,Baju Koko lengan pendek hitam,Pakaian,89000,10,20000,910000,29-01-2021,JNE,Regular,Order Berhasil, PAPUA,Tokopedia
INV/20210129/XX/I/74363565,Seragam Sekolah SD paket lengkap,Pakaian,124900,25,20000,3142500,29-01-2021,JNE,Regular,Order Berhasil, BALI,Tokopedia
INV/20210129/XX/I/80319856,Tas Sekolah tahan air 15.6 inch,Accessories,359000,9,20000,3251000,29-01-2021,GO-JEK,Same Day,Transaksi ditolak., ACEH,Tokopedia
INV/20210129/XX/I/80695049,Payung lipat 42 inch,Accessories,42900,32,20000,1392800,29-01-2021,JNE,Regular,Order Berhasil, MALUKU,Tokopedia
INV/20210130/XX/I/24098656,Baju Koko lengan pendek hitam,Pakaian,89000,7,20000,643000,30-01-2021,GO-JEK,Same Day,Order On Process, LAMPUNG,Tokopedia
INV/20210130/XX/I/69629429,Seragam Sekolah SD paket lengkap,Pakaian,124900,17,20000,2143300,30-01-2021,GO-JEK,Same Day,Order Berhasil, KALIMANTAN UTARA,Tokopedia
INV/20210130/XX/I/77931579,Batik Couple modis merah maroon,Pakaian,119000,39,20000,4661000,30-01-2021,JNE,Regular,Order Berhasil, JAWA TENGAH,Tokopedia
INV/20210130/XX/I/77931579,Baju Gamis bahan katun gold,Pakaian,89000,24,20000,2156000,30-01-2021,JNE,Regular,Order Berhasil, JAWA TENGAH,Tokopedia
INV/20210130/XX/I/25635975,Payung lipat 42 inch,Accessories,42900,75,20000,3237500,30-01-2021,JNE,Regular,Batal, D.K.I. JAKARTA,Tokopedia
INV/20210130/XX/I/99328190,Sweater unisex kuning,Pakaian,99000,88,20000,8732000,30-01-2021,JNE,Regular,Order Berhasil, ACEH,Tokopedia
INV/20210130/XX/I/99328190,Jas Hujan setelan bahan polymer,Pakaian,159000,9,20000,1451000,30-01-2021,JNE,Regular,Order On Process, ACEH,Tokopedia
INV/20210130/XX/I/44773891,Tas Sekolah tahan air 15.6 inch,Accessories,359000,28,20000,10072000,30-01-2021,JNE,Regular,Order On Process, KALIMANTAN SELATAN,Tokopedia
INV/20210130/XX/I/63577576,Sepatu Sekolah leher panjang hitam bertali,Sepatu,434900,9,20000,3934100,30-01-2021,JNE,Regular,Order Berhasil, JAWA TENGAH,Tokopedia
INV/20210130/XX/I/68059379,Pashmina ceruty premium basic,Pakaian,34900,24,20000,857600,30-01-2021,JNE,Regular,Order On Process, JAWA BARAT,Tokopedia
INV/20210131/XX/I/20682865,Baju Gamis bahan katun gold,Pakaian,89000,35,20000,3135000,31-01-2021,JNE,Regular,Order Berhasil, JAWA BARAT,Tokopedia
INV/20210131/XX/I/24521091,Pashmina ceruty premium basic,Pakaian,34900,26,20000,927400,31-01-2021,JNE,Regular,Order On Process, JAWA BARAT,Tokopedia
INV/20210131/XX/I/24521091,Jas Hujan setelan bahan polymer,Pakaian,159000,6,20000,974000,31-01-2021,JNE,Regular,Order Berhasil, JAWA BARAT,Tokopedia
INV/20210131/XX/I/47814636,Sepatu Sekolah leher panjang hitam bertali,Sepatu,434900,18,20000,7848200,31-01-2021,JNE,Regular,Order Berhasil, BALI,Tokopedia
INV/20210131/XX/I/56231142,Sweater unisex kuning,Pakaian,99000,81,20000,8039000,31-01-2021,JNE,Regular,Order Berhasil, RIAU,Tokopedia
INV/20210131/XX/I/56231142,Batik Couple modis merah maroon,Pakaian,119000,54,20000,6446000,31-01-2021,JNE,Regular,Order On Process, RIAU,Tokopedia
INV/20210131/XX/I/59495460,Payung lipat 42 inch,Accessories,42900,70,20000,3023000,31-01-2021,JNE,Regular,Order On Process, MALUKU,Tokopedia
INV/20210131/XX/I/99525127,Seragam Sekolah SD paket lengkap,Pakaian,124900,27,20000,3392300,31-01-2021,SiCepat,Regular,Order Berhasil, SUMATERA BARAT,Tokopedia
INV/20210131/XX/I/42187501,Baju Koko lengan pendek hitam,Pakaian,89000,10,20000,910000,31-01-2021,JNE,Regular,Order On Process, KALIMANTAN TENGAH,Tokopedia
INV/20210131/XX/I/90594070,Tas Sekolah tahan air 15.6 inch,Accessories,359000,50,20000,17970000,31-01-2021,JNE,Regular,Order Berhasil, JAWA TENGAH,Tokopedia
INV/20210201/XX/II/61139184,Batik Couple modis merah maroon,Pakaian,119000,31,20000,3709000,01-02-2021,JNE,Regular,Order Berhasil, SULAWESI BARAT,Tokopedia
INV/20210201/XX/II/29176898,Baju Gamis bahan katun gold,Pakaian,89000,22,20000,1978000,01-02-2021,JNE,Regular,Order Berhasil, RIAU,Tokopedia
INV/20210201/XX/II/96087821,Tas Sekolah tahan air 15.6 inch,Accessories,359000,33,20000,11867000,01-02-2021,JNE,Regular,Order Berhasil, KALIMANTAN BARAT,Tokopedia
INV/20210201/XX/II/96087821,Payung lipat 42 inch,Accessories,42900,67,20000,2894300,01-02-2021,JNE,Regular,Order On Process, KALIMANTAN BARAT,Tokopedia
INV/20210201/XX/II/30315215,Sweater unisex kuning,Pakaian,99000,51,20000,5069000,01-02-2021,JNE,Regular,Order Berhasil, SUMATERA UTARA,Tokopedia
INV/20210201/XX/II/49795344,Seragam Sekolah SD paket lengkap,Pakaian,124900,44,20000,5515600,01-02-2021,JNE,Regular,Order On Process, JAWA BARAT,Tokopedia
INV/20210201/XX/II/87775157,Baju Koko lengan pendek hitam,Pakaian,89000,16,20000,1444000,01-02-2021,JNE,Regular,Selesai, KALIMANTAN TIMUR,Tokopedia
INV/20210201/XX/II/41556010,Sepatu Sekolah leher panjang hitam bertali,Sepatu,434900,45,20000,19590500,01-02-2021,JNE,Regular,Order On Process, NUSA TENGGARA TIMUR,Tokopedia
INV/20210201/XX/II/41556010,Jas Hujan setelan bahan polymer,Pakaian,159000,4,20000,656000,01-02-2021,JNE,Regular,Order Berhasil, NUSA TENGGARA TIMUR,Tokopedia
INV/20210201/XX/II/27894002,Pashmina ceruty premium basic,Pakaian,34900,17,20000,613300,01-02-2021,JNE,Regular,Order Berhasil, JAWA TENGAH,Tokopedia
INV/20210202/XX/II/34875884,Payung lipat 42 inch,Accessories,42900,89,20000,3838100,02-02-2021,JNE,Regular,Order Berhasil, BANTEN,Tokopedia
INV/20210202/XX/II/34875884,Baju Gamis bahan katun gold,Pakaian,89000,40,20000,3580000,02-02-2021,JNE,Regular,Order Berhasil, BANTEN,Tokopedia
INV/20210202/XX/II/65094184,Sepatu Sekolah leher panjang hitam bertali,Sepatu,434900,23,20000,10022700,02-02-2021,JNE,Regular,Order Berhasil, ACEH,Tokopedia
INV/20210202/XX/II/83915680,Jas Hujan setelan bahan polymer,Pakaian,159000,3,20000,497000,02-02-2021,JNE,Regular,Order Berhasil, ACEH,Tokopedia
INV/20210202/XX/II/39120628,Tas Sekolah tahan air 15.6 inch,Accessories,359000,25,20000,8995000,02-02-2021,JNE,Regular,Order Berhasil, JAWA BARAT,Tokopedia
INV/20210202/XX/II/39120628,Sweater unisex kuning,Pakaian,99000,49,20000,4871000,02-02-2021,JNE,Regular,Order Berhasil, JAWA BARAT,Tokopedia
INV/20210202/XX/II/39120628,Batik Couple modis merah maroon,Pakaian,119000,84,20000,10016000,02-02-2021,JNE,Regular,Order Berhasil, JAWA BARAT,Tokopedia
INV/20210202/XX/II/68117134,Baju Koko lengan pendek hitam,Pakaian,89000,14,20000,1266000,02-02-2021,SiCepat,Regular,Order On Process, BANTEN,Tokopedia
