Invoice,Product Name,Product Category,Product Price (IDR),Product Quantity,Shipping Fee (IDR),Total Amount (IDR),Order Created Date,Courier Name,Courier Service,Order Status,Region/Province,ECommerce
224545521058,Tas Sekolah tahan air 15.6 inch,Accessories,9512000,28,20000,9512000,13-07-2022,SiCepat,Regular,Order On Process,Aceh,Bukalapak
224545534647,Sweater unisex kuning,Pakaian,5069000,51,20000,5069000,20-03-2022,Grab,Same Day,Order On Process,Nusa Tenggara Timur,Bukalapak
224546031999,Baju Gamis bahan katun gold,Pakaian,3695400,46,20000,3695400,08-02-2022,JNE,Regular,Order Berhasil,Jawa Barat,Bukalapak
224549112397,Seragam Sekolah SD paket lengkap,Pakaian,2892700,23,20000,2892700,11-06-2022,Grab,Same Day,Order Berhasil,Jawa Tengah,Bukalapak
204552663372,Tas Sekolah tahan air 15.6 inch,Accessories,3749000,11,20000,3749000,30-04-2020,Grab,Same Day,Order On Process,Banten,Bukalapak
204552860450,Batik Couple modis merah maroon,Pakaian,6342000,58,20000,6342000,12-01-2020,JNE,Regular,Order Berhasil,Bali,Bukalapak
204553049930,Tas Sekolah tahan air 15.6 inch,Accessories,6122000,18,20000,6122000,18-12-2020,Grab,Same Day,Order Berhasil,Sumatera Utara,Bukalapak
214556180291,Sweater unisex kuning,Pakaian,3584000,36,20000,3584000,21-05-2021,J&T,Regular,Order Berhasil,Nusa Tenggara Timur,Bukalapak
214556180291,Tas Sekolah tahan air 15.6 inch,Accessories,15614000,46,20000,15614000,21-05-2021,J&T,Regular,Order Berhasil,Nusa Tenggara Timur,Bukalapak
214556689940,Sepatu Sekolah leher panjang hitam bertali,Sepatu,37184000,76,20000,37184000,07-06-2021,J&T,Regular,Order Gagal,Aceh,Bukalapak
214556689940,Tas Sekolah tahan air 15.6 inch,Accessories,15275000,45,20000,15275000,07-06-2021,J&T,Regular,Order Gagal,Aceh,Bukalapak
214556950353,Jas Hujan setelan bahan polymer,Pakaian,355800,2,20000,355800,20-04-2021,Grab,Same Day,Order Berhasil,Sulawesi Tengah,Bukalapak
204557221791,Baju Gamis bahan katun gold,Pakaian,5692900,71,20000,5692900,20-08-2020,J&T,Regular,Order Berhasil,Bangka Belitung,Bukalapak
224560542315,Baju Gamis bahan katun gold,Pakaian,5293400,66,20000,5293400,06-05-2022,J&T,Regular,Order Berhasil,Bali,Bukalapak
224560542315,Pashmina ceruty premium basic,Pakaian,1101900,31,20000,1101900,06-05-2022,J&T,Regular,Order Berhasil,Bali,Bukalapak
204560594573,Pashmina ceruty premium basic,Pakaian,892500,25,20000,892500,07-12-2020,J&T,Regular,Order Berhasil,Kalimantan Barat,Bukalapak
204560594573,Sepatu Sekolah leher panjang hitam bertali,Sepatu,9311000,19,20000,9311000,07-12-2020,J&T,Regular,Order Berhasil,Kalimantan Barat,Bukalapak
224560687992,Seragam Sekolah SD paket lengkap,Pakaian,5640500,45,20000,5640500,24-05-2022,J&T,Regular,Order Berhasil,Nusa Tenggara Barat,Bukalapak
214562397218,Baju Koko lengan pendek hitam,Pakaian,1800000,20,20000,1800000,23-03-2021,J&T,Regular,Order Gagal,Riau,Bukalapak
214562397218,Seragam Sekolah SD paket lengkap,Pakaian,7014400,56,20000,7014400,23-03-2021,J&T,Regular,Order Gagal,Riau,Bukalapak
204563592876,Payung lipat 42 inch,Accessories,3497700,83,20000,3497700,04-12-2020,SiCepat,Regular,Order Berhasil,Sumatera Selatan,Bukalapak
224563879873,Sweater unisex kuning,Pakaian,6455000,65,20000,6455000,14-05-2022,SiCepat,Regular,Order Berhasil,Jambi,Bukalapak
224565216357,Sweater unisex kuning,Pakaian,6257000,63,20000,6257000,13-05-2022,J&T,Regular,Order On Process,Jawa Barat,Bukalapak
214569788961,Sepatu Sekolah leher panjang hitam bertali,Sepatu,31316000,64,20000,31316000,09-03-2021,SiCepat,Regular,Order Berhasil,Sumatera Barat,Bukalapak
204569852967,Jas Hujan setelan bahan polymer,Pakaian,523700,3,20000,523700,28-09-2020,J&T,Regular,Order On Process,Jakarta,Bukalapak
204569852967,Sepatu Sekolah leher panjang hitam bertali,Sepatu,9311000,19,20000,9311000,28-09-2020,J&T,Regular,Order On Process,Jakarta,Bukalapak
214570155377,Jas Hujan setelan bahan polymer,Pakaian,1195300,7,20000,1195300,13-07-2021,SiCepat,Regular,Order On Process,Jakarta,Bukalapak
204570173121,Sepatu Sekolah leher panjang hitam bertali,Sepatu,5399000,11,20000,5399000,13-08-2020,SiCepat,Regular,Order Berhasil,Jawa Timur,Bukalapak
204570173121,Seragam Sekolah SD paket lengkap,Pakaian,4016800,32,20000,4016800,13-08-2020,SiCepat,Regular,Order Berhasil,Jawa Timur,Bukalapak
224570489762,Sweater unisex kuning,Pakaian,5168000,52,20000,5168000,05-07-2022,Grab,Same Day,Order Berhasil,Yogyakarta,Bukalapak
204570595118,Baju Koko lengan pendek hitam,Pakaian,1800000,20,20000,1800000,21-02-2020,JNE,Regular,Order Berhasil,Bali,Bukalapak
204570673800,Baju Koko lengan pendek hitam,Pakaian,5093000,57,20000,5093000,19-05-2020,J&T,Regular,Order Berhasil,Kalimantan Selatan,Bukalapak
204570673800,Sweater unisex kuning,Pakaian,4970000,50,20000,4970000,19-05-2020,J&T,Regular,Order Berhasil,Kalimantan Selatan,Bukalapak
204572737782,Tas Sekolah tahan air 15.6 inch,Accessories,12224000,36,20000,12224000,02-12-2020,JNE,Regular,Order Berhasil,Jawa Timur,Bukalapak
224574953605,Pashmina ceruty premium basic,Pakaian,1241500,35,20000,1241500,28-07-2022,SiCepat,Regular,Order Berhasil,Jawa Barat,Bukalapak
214575088669,Payung lipat 42 inch,Accessories,1235100,29,20000,1235100,02-03-2021,J&T,Regular,Order Berhasil,Kalimantan Timur,Bukalapak
204575417117,Jas Hujan setelan bahan polymer,Pakaian,187900,1,20000,187900,27-08-2020,J&T,Regular,Order On Process,Jawa Tengah,Bukalapak
204575922610,Baju Gamis bahan katun gold,Pakaian,6971300,87,20000,6971300,12-03-2020,Grab,Same Day,Order On Process,Riau,Bukalapak
204575922610,Batik Couple modis merah maroon,Pakaian,3290000,30,20000,3290000,12-03-2020,Grab,Same Day,Order On Process,Riau,Bukalapak
204576093338,Pashmina ceruty premium basic,Pakaian,2148900,61,20000,2148900,21-05-2020,JNE,Regular,Order On Process,Lampung,Bukalapak
204577326851,Baju Koko lengan pendek hitam,Pakaian,554000,6,20000,554000,17-01-2020,Grab,Same Day,Order Berhasil,Bali,Bukalapak
204578714177,Tas Sekolah tahan air 15.6 inch,Accessories,10529000,31,20000,10529000,07-12-2020,J&T,Regular,Order Berhasil,Bali,Bukalapak
224579710135,Pashmina ceruty premium basic,Pakaian,892500,25,20000,892500,18-05-2022,Grab,Same Day,Order On Process,Aceh,Bukalapak
204581927172,Payung lipat 42 inch,Accessories,983700,23,20000,983700,20-05-2020,JNE,Regular,Order Berhasil,Jawa Timur,Bukalapak
224583024300,Baju Koko lengan pendek hitam,Pakaian,1355000,15,20000,1355000,05-10-2022,Grab,Same Day,Order Berhasil,Sulawesi Selatan,Bukalapak
214583093019,Jas Hujan setelan bahan polymer,Pakaian,187900,1,20000,187900,22-02-2021,JNE,Regular,Order Berhasil,Bali,Bukalapak
214583735329,Baju Gamis bahan katun gold,Pakaian,5453200,68,20000,5453200,16-04-2021,SiCepat,Regular,Order Berhasil,Jawa Tengah,Bukalapak
204585457826,Payung lipat 42 inch,Accessories,2659700,63,20000,2659700,07-05-2020,Grab,Same Day,Order Berhasil,Jawa Barat,Bukalapak
224585466262,Tas Sekolah tahan air 15.6 inch,Accessories,8495000,25,20000,8495000,10-11-2022,J&T,Regular,Order Berhasil,Jakarta,Bukalapak
214585687693,Baju Koko lengan pendek hitam,Pakaian,1533000,17,20000,1533000,30-09-2021,Grab,Same Day,Order On Process,Nusa Tenggara Timur,Bukalapak
214585687693,Jas Hujan setelan bahan polymer,Pakaian,355800,2,20000,355800,30-09-2021,Grab,Same Day,Order On Process,Nusa Tenggara Timur,Bukalapak
214585687693,Pashmina ceruty premium basic,Pakaian,787800,22,20000,787800,30-09-2021,Grab,Same Day,Order On Process,Nusa Tenggara Timur,Bukalapak
214585687693,Payung lipat 42 inch,Accessories,983700,23,20000,983700,30-09-2021,Grab,Same Day,Order On Process,Nusa Tenggara Timur,Bukalapak
214586172417,Baju Koko lengan pendek hitam,Pakaian,1088000,12,20000,1088000,09-09-2021,SiCepat,Regular,Order Berhasil,Jambi,Bukalapak
214586172417,Batik Couple modis merah maroon,Pakaian,1328000,12,20000,1328000,09-09-2021,SiCepat,Regular,Order Berhasil,Jambi,Bukalapak
214586199387,Baju Koko lengan pendek hitam,Pakaian,4826000,54,20000,4826000,07-05-2021,SiCepat,Regular,Order Berhasil,Jambi,Bukalapak
214586199387,Tas Sekolah tahan air 15.6 inch,Accessories,6461000,19,20000,6461000,07-05-2021,SiCepat,Regular,Order Berhasil,Jambi,Bukalapak
214586991302,Payung lipat 42 inch,Accessories,1444600,34,20000,1444600,08-11-2021,Grab,Same Day,Order Berhasil,Papua,Bukalapak
224587346837,Tas Sekolah tahan air 15.6 inch,Accessories,5783000,17,20000,5783000,21-02-2022,J&T,Regular,Order On Process,Jawa Tengah,Bukalapak
214588180450,Batik Couple modis merah maroon,Pakaian,4053000,37,20000,4053000,20-06-2021,SiCepat,Regular,Order Berhasil,Sumatera Selatan,Bukalapak
204589856906,Jas Hujan setelan bahan polymer,Pakaian,859500,5,20000,859500,24-12-2020,JNE,Regular,Order On Process,Sumatera Utara,Bukalapak
224590676292,Batik Couple modis merah maroon,Pakaian,4162000,38,20000,4162000,26-03-2022,Grab,Same Day,Order Berhasil,Jawa Tengah,Bukalapak
224590676292,Jas Hujan setelan bahan polymer,Pakaian,1531100,9,20000,1531100,26-03-2022,Grab,Same Day,Order Berhasil,Jawa Tengah,Bukalapak
224590676292,Sepatu Sekolah leher panjang hitam bertali,Sepatu,12245000,25,20000,12245000,26-03-2022,Grab,Same Day,Order Berhasil,Jawa Tengah,Bukalapak
224591522964,Tas Sekolah tahan air 15.6 inch,Accessories,6800000,20,20000,6800000,12-08-2022,J&T,Regular,Order Berhasil,Nusa Tenggara Barat,Bukalapak
214591627669,Pashmina ceruty premium basic,Pakaian,613300,17,20000,613300,24-03-2021,J&T,Regular,Order Berhasil,Jawa Timur,Bukalapak
204591647914,Baju Gamis bahan katun gold,Pakaian,4015000,50,20000,4015000,28-09-2020,JNE,Regular,Order On Process,Kalimantan Tengah,Bukalapak
204591715552,Pashmina ceruty premium basic,Pakaian,299200,8,20000,299200,14-02-2020,J&T,Regular,Order Berhasil,Sumatera Utara,Bukalapak
204592998296,Payung lipat 42 inch,Accessories,3078700,73,20000,3078700,22-10-2020,SiCepat,Regular,Order On Process,Sulawesi Selatan,Bukalapak
224593765122,Sepatu Sekolah leher panjang hitam bertali,Sepatu,9311000,19,20000,9311000,06-02-2022,J&T,Regular,Order On Process,Sulawesi Tenggara,Bukalapak
224593963439,Tas Sekolah tahan air 15.6 inch,Accessories,10190000,30,20000,10190000,20-10-2022,J&T,Regular,Order On Process,Jakarta,Bukalapak
204594276708,Baju Koko lengan pendek hitam,Pakaian,2067000,23,20000,2067000,18-08-2020,J&T,Regular,Order Berhasil,Sumatera Utara,Bukalapak
204594276708,Jas Hujan setelan bahan polymer,Pakaian,2538500,15,20000,2538500,18-08-2020,J&T,Regular,Order Berhasil,Sumatera Utara,Bukalapak
204598257207,Pashmina ceruty premium basic,Pakaian,578400,16,20000,578400,12-04-2020,J&T,Regular,Order Berhasil,Jawa Timur,Bukalapak
214598277497,Baju Koko lengan pendek hitam,Pakaian,643000,7,20000,643000,16-01-2021,J&T,Regular,Order Berhasil,Bangka Belitung,Bukalapak
224600030834,Seragam Sekolah SD paket lengkap,Pakaian,6140100,49,20000,6140100,30-03-2022,JNE,Regular,Order Berhasil,Maluku,Bukalapak
204600873749,Pashmina ceruty premium basic,Pakaian,892500,25,20000,892500,18-05-2020,JNE,Regular,Order Berhasil,Jawa Barat,Bukalapak
204602564378,Payung lipat 42 inch,Accessories,2450200,58,20000,2450200,01-06-2020,J&T,Regular,Order Berhasil,Jawa Tengah,Bukalapak
204602564378,Sweater unisex kuning,Pakaian,6851000,69,20000,6851000,01-06-2020,J&T,Regular,Order Berhasil,Jawa Tengah,Bukalapak
204602564378,Tas Sekolah tahan air 15.6 inch,Accessories,10529000,31,20000,10529000,01-06-2020,J&T,Regular,Order Berhasil,Jawa Tengah,Bukalapak
214602613622,Sepatu Sekolah leher panjang hitam bertali,Sepatu,7355000,15,20000,7355000,22-04-2021,J&T,Regular,Order Gagal,Sumatera Selatan,Bukalapak
214602631889,Tas Sekolah tahan air 15.6 inch,Accessories,12563000,37,20000,12563000,22-10-2021,J&T,Regular,Order Gagal,Jawa Timur,Bukalapak
204603212229,Sweater unisex kuning,Pakaian,3683000,37,20000,3683000,07-10-2020,J&T,Regular,Order On Process,Jawa Barat,Bukalapak
224603523717,Sweater unisex kuning,Pakaian,5663000,57,20000,5663000,18-10-2022,SiCepat,Regular,Order Berhasil,Sulawesi Utara,Bukalapak
204603588513,Jas Hujan setelan bahan polymer,Pakaian,355800,2,20000,355800,23-08-2020,Grab,Same Day,Order Berhasil,Jawa Tengah,Bukalapak
204603890662,Baju Koko lengan pendek hitam,Pakaian,4114000,46,20000,4114000,08-11-2020,J&T,Regular,Order On Process,Sumatera Selatan,Bukalapak
204603890662,Payung lipat 42 inch,Accessories,2156900,51,20000,2156900,08-11-2020,J&T,Regular,Order On Process,Sumatera Selatan,Bukalapak
204605731387,Sepatu Sekolah leher panjang hitam bertali,Sepatu,2954000,6,20000,2954000,08-08-2020,J&T,Regular,Order Berhasil,Nusa Tenggara Barat,Bukalapak
204606153539,Baju Gamis bahan katun gold,Pakaian,3295900,41,20000,3295900,06-04-2020,SiCepat,Regular,Order Berhasil,Jawa Tengah,Bukalapak
214607973212,Jas Hujan setelan bahan polymer,Pakaian,355800,2,20000,355800,16-03-2021,JNE,Regular,Order Berhasil,Yogyakarta,Bukalapak
214607973212,Sepatu Sekolah leher panjang hitam bertali,Sepatu,28382000,58,20000,28382000,16-03-2021,JNE,Regular,Order Berhasil,Yogyakarta,Bukalapak
214608033661,Batik Couple modis merah maroon,Pakaian,6996000,64,20000,6996000,06-09-2021,SiCepat,Regular,Order Berhasil,Jawa Barat,Bukalapak
214608033661,Jas Hujan setelan bahan polymer,Pakaian,1363200,8,20000,1363200,06-09-2021,SiCepat,Regular,Order Berhasil,Jawa Barat,Bukalapak
204608499775,Batik Couple modis merah maroon,Pakaian,4816000,44,20000,4816000,12-05-2020,Grab,Same Day,Order Berhasil,Bengkulu,Bukalapak
204608693156,Sepatu Sekolah leher panjang hitam bertali,Sepatu,5888000,12,20000,5888000,05-04-2020,JNE,Regular,Order On Process,Nusa Tenggara Timur,Bukalapak
224609010574,Batik Couple modis merah maroon,Pakaian,6015000,55,20000,6015000,14-07-2022,J&T,Regular,Order Gagal,Sumatera Utara,Bukalapak
204609871903,Baju Koko lengan pendek hitam,Pakaian,5627000,63,20000,5627000,27-04-2020,Grab,Same Day,Order Berhasil,Jawa Barat,Bukalapak
204610643708,Sepatu Sekolah leher panjang hitam bertali,Sepatu,14201000,29,20000,14201000,03-11-2020,J&T,Regular,Order Berhasil,Riau,Bukalapak
204611060240,Jas Hujan setelan bahan polymer,Pakaian,355800,2,20000,355800,20-05-2020,J&T,Regular,Order On Process,Sulawesi Utara,Bukalapak
204611060240,Pashmina ceruty premium basic,Pakaian,718000,20,20000,718000,20-05-2020,J&T,Regular,Order On Process,Sulawesi Utara,Bukalapak
204611060240,Tas Sekolah tahan air 15.6 inch,Accessories,2732000,8,20000,2732000,20-05-2020,J&T,Regular,Order On Process,Sulawesi Utara,Bukalapak
204611382488,Payung lipat 42 inch,Accessories,2115000,50,20000,2115000,15-12-2020,Grab,Same Day,Order Berhasil,Jawa Tengah,Bukalapak
204611735761,Baju Gamis bahan katun gold,Pakaian,4414500,55,20000,4414500,27-08-2020,J&T,Regular,Order Berhasil,Jawa Timur,Bukalapak
204611735761,Sweater unisex kuning,Pakaian,3485000,35,20000,3485000,27-08-2020,J&T,Regular,Order Berhasil,Jawa Timur,Bukalapak
204613655235,Jas Hujan setelan bahan polymer,Pakaian,187900,1,20000,187900,06-08-2020,SiCepat,Regular,Order Berhasil,Sulawesi Barat,Bukalapak
224613731305,Jas Hujan setelan bahan polymer,Pakaian,523700,3,20000,523700,07-08-2022,SiCepat,Regular,Order Berhasil,Nusa Tenggara Timur,Bukalapak
224615024204,Seragam Sekolah SD paket lengkap,Pakaian,1393900,11,20000,1393900,20-12-2022,J&T,Regular,Order Berhasil,Sulawesi Tenggara,Bukalapak
224615638629,Batik Couple modis merah maroon,Pakaian,6451000,59,20000,6451000,07-12-2022,SiCepat,Regular,Order On Process,Jakarta,Bukalapak
224616731630,Pashmina ceruty premium basic,Pakaian,613300,17,20000,613300,02-02-2022,SiCepat,Regular,Order On Process,Kalimantan Selatan,Bukalapak
214619298692,Batik Couple modis merah maroon,Pakaian,6124000,56,20000,6124000,27-03-2021,J&T,Regular,Order Berhasil,Bengkulu,Bukalapak
214619298692,Pashmina ceruty premium basic,Pakaian,543500,15,20000,543500,27-03-2021,J&T,Regular,Order Berhasil,Bengkulu,Bukalapak
224620595550,Jas Hujan setelan bahan polymer,Pakaian,1363200,8,20000,1363200,14-06-2022,SiCepat,Regular,Order Berhasil,Jawa Timur,Bukalapak
214621559414,Sweater unisex kuning,Pakaian,5168000,52,20000,5168000,24-05-2021,J&T,Regular,Order Berhasil,Banten,Bukalapak
224622122245,Tas Sekolah tahan air 15.6 inch,Accessories,25784000,76,20000,25784000,12-07-2022,J&T,Regular,Order On Process,Banten,Bukalapak
224623020317,Pashmina ceruty premium basic,Pakaian,1101900,31,20000,1101900,29-08-2022,Grab,Same Day,Order Berhasil,Sulawesi Tenggara,Bukalapak
224623020317,Payung lipat 42 inch,Accessories,2617800,62,20000,2617800,29-08-2022,Grab,Same Day,Order Berhasil,Sulawesi Tenggara,Bukalapak
224623020317,Sepatu Sekolah leher panjang hitam bertali,Sepatu,14690000,30,20000,14690000,29-08-2022,Grab,Same Day,Order Berhasil,Sulawesi Tenggara,Bukalapak
224625078413,Pashmina ceruty premium basic,Pakaian,648200,18,20000,648200,28-06-2022,SiCepat,Regular,Order Berhasil,Jawa Timur,Bukalapak
214625845635,Payung lipat 42 inch,Accessories,1486500,35,20000,1486500,23-05-2021,JNE,Regular,Order Berhasil,Jakarta,Bukalapak
214627256268,Tas Sekolah tahan air 15.6 inch,Accessories,2393000,7,20000,2393000,24-04-2021,JNE,Regular,Order Berhasil,Nusa Tenggara Barat,Bukalapak
204627617656,Payung lipat 42 inch,Accessories,2785400,66,20000,2785400,31-10-2020,J&T,Regular,Order Berhasil,Aceh,Bukalapak
214628841489,Batik Couple modis merah maroon,Pakaian,4271000,39,20000,4271000,28-02-2021,Grab,Same Day,Order Berhasil,Nusa Tenggara Timur,Bukalapak
214628841489,Seragam Sekolah SD paket lengkap,Pakaian,3142500,25,20000,3142500,28-02-2021,Grab,Same Day,Order Berhasil,Nusa Tenggara Timur,Bukalapak
214628988574,Baju Koko lengan pendek hitam,Pakaian,376000,4,20000,376000,30-06-2021,JNE,Regular,Order Gagal,Aceh,Bukalapak
214628988574,Sepatu Sekolah leher panjang hitam bertali,Sepatu,28382000,58,20000,28382000,30-06-2021,JNE,Regular,Order Gagal,Aceh,Bukalapak
224630235140,Batik Couple modis merah maroon,Pakaian,5579000,51,20000,5579000,07-07-2022,J&T,Regular,Order Berhasil,Banten,Bukalapak
214631456458,Baju Gamis bahan katun gold,Pakaian,2576800,32,20000,2576800,28-11-2021,J&T,Regular,Order Berhasil,Sulawesi Selatan,Bukalapak
204632014899,Sepatu Sekolah leher panjang hitam bertali,Sepatu,11756000,24,20000,11756000,29-09-2020,J&T,Regular,Order Berhasil,Jawa Barat,Bukalapak
224632823490,Sepatu Sekolah leher panjang hitam bertali,Sepatu,12734000,26,20000,12734000,30-05-2022,JNE,Regular,Order On Process,Jawa Timur,Bukalapak
224634140520,Sepatu Sekolah leher panjang hitam bertali,Sepatu,9800000,20,20000,9800000,13-10-2022,J&T,Regular,Order Berhasil,Sulawesi Barat,Bukalapak
214637518220,Pashmina ceruty premium basic,Pakaian,578400,16,20000,578400,13-12-2021,SiCepat,Regular,Order On Process,Jakarta,Bukalapak
224637967332,Batik Couple modis merah maroon,Pakaian,4707000,43,20000,4707000,04-12-2022,J&T,Regular,Order On Process,Sulawesi Selatan,Bukalapak
204638766574,Jas Hujan setelan bahan polymer,Pakaian,1866900,11,20000,1866900,01-03-2020,JNE,Regular,Order Gagal,Aceh,Bukalapak
214640539411,Tas Sekolah tahan air 15.6 inch,Accessories,4766000,14,20000,4766000,11-07-2021,J&T,Regular,Order Berhasil,Kalimantan Selatan,Bukalapak
224640863056,Payung lipat 42 inch,Accessories,2450200,58,20000,2450200,13-10-2022,J&T,Regular,Order Berhasil,Jawa Barat,Bukalapak
214641498375,Sepatu Sekolah leher panjang hitam bertali,Sepatu,7355000,15,20000,7355000,04-02-2021,Grab,Same Day,Order Berhasil,Yogyakarta,Bukalapak
204641635254,Batik Couple modis merah maroon,Pakaian,2636000,24,20000,2636000,25-01-2020,Grab,Same Day,Order Berhasil,Banten,Bukalapak
214642054670,Pashmina ceruty premium basic,Pakaian,822700,23,20000,822700,08-08-2021,JNE,Regular,Order Berhasil,Jawa Tengah,Bukalapak
204642892284,Payung lipat 42 inch,Accessories,2366400,56,20000,2366400,16-12-2020,JNE,Regular,Order Gagal,Sumatera Barat,Bukalapak
204643827197,Batik Couple modis merah maroon,Pakaian,5034000,46,20000,5034000,21-11-2020,J&T,Regular,Order Gagal,Kalimantan Selatan,Bukalapak
214644036832,Batik Couple modis merah maroon,Pakaian,3617000,33,20000,3617000,10-08-2021,J&T,Regular,Order Berhasil,Jawa Barat,Bukalapak
214644036832,Sepatu Sekolah leher panjang hitam bertali,Sepatu,7355000,15,20000,7355000,10-08-2021,J&T,Regular,Order Berhasil,Jawa Barat,Bukalapak
214645468195,Payung lipat 42 inch,Accessories,3204400,76,20000,3204400,01-03-2021,SiCepat,Regular,Order Berhasil,Jakarta,Bukalapak
224647583050,Batik Couple modis merah maroon,Pakaian,5034000,46,20000,5034000,27-04-2022,JNE,Regular,Order Gagal,Jawa Barat,Bukalapak
224649053708,Seragam Sekolah SD paket lengkap,Pakaian,2268200,18,20000,2268200,22-11-2022,J&T,Regular,Order On Process,Sulawesi Selatan,Bukalapak
214649681171,Jas Hujan setelan bahan polymer,Pakaian,187900,1,20000,187900,17-05-2021,Grab,Same Day,Order Berhasil,Riau,Bukalapak
224649845682,Sepatu Sekolah leher panjang hitam bertali,Sepatu,13223000,27,20000,13223000,13-09-2022,JNE,Regular,Order Berhasil,Jawa Barat,Bukalapak
224650115977,Sweater unisex kuning,Pakaian,4871000,49,20000,4871000,30-05-2022,JNE,Regular,Order On Process,Jawa Tengah,Bukalapak
214650355278,Baju Koko lengan pendek hitam,Pakaian,1622000,18,20000,1622000,07-07-2021,J&T,Regular,Order Berhasil,Sulawesi Utara,Bukalapak
214653356919,Baju Koko lengan pendek hitam,Pakaian,4203000,47,20000,4203000,12-05-2021,J&T,Regular,Order Gagal,Nusa Tenggara Barat,Bukalapak
214653356919,Tas Sekolah tahan air 15.6 inch,Accessories,3410000,10,20000,3410000,12-05-2021,J&T,Regular,Order Gagal,Nusa Tenggara Barat,Bukalapak
224654317743,Jas Hujan setelan bahan polymer,Pakaian,2202700,13,20000,2202700,05-03-2022,J&T,Regular,Order Berhasil,Bali,Bukalapak
204655395691,Pashmina ceruty premium basic,Pakaian,1974400,56,20000,1974400,05-11-2020,J&T,Regular,Order Berhasil,Riau,Bukalapak
224655721063,Baju Gamis bahan katun gold,Pakaian,3056200,38,20000,3056200,27-05-2022,JNE,Regular,Order Berhasil,Aceh,Bukalapak
204659090815,Baju Koko lengan pendek hitam,Pakaian,732000,8,20000,732000,15-06-2020,SiCepat,Regular,Order Berhasil,Sulawesi Barat,Bukalapak
214661062071,Pashmina ceruty premium basic,Pakaian,1869700,53,20000,1869700,25-04-2021,JNE,Regular,Order Berhasil,Yogyakarta,Bukalapak
214661062071,Tas Sekolah tahan air 15.6 inch,Accessories,13241000,39,20000,13241000,25-04-2021,JNE,Regular,Order Berhasil,Yogyakarta,Bukalapak
224662094601,Sepatu Sekolah leher panjang hitam bertali,Sepatu,10289000,21,20000,10289000,15-04-2022,SiCepat,Regular,Order Berhasil,Jambi,Bukalapak
214663097059,Baju Koko lengan pendek hitam,Pakaian,4381000,49,20000,4381000,26-04-2021,J&T,Regular,Order On Process,Kalimantan Selatan,Bukalapak
224664244485,Baju Koko lengan pendek hitam,Pakaian,4470000,50,20000,4470000,07-11-2022,J&T,Regular,Order Berhasil,Maluku,Bukalapak
224664244485,Batik Couple modis merah maroon,Pakaian,5143000,47,20000,5143000,07-11-2022,J&T,Regular,Order Berhasil,Maluku,Bukalapak
224664244485,Payung lipat 42 inch,Accessories,2198800,52,20000,2198800,07-11-2022,J&T,Regular,Order Berhasil,Maluku,Bukalapak
214665540979,Baju Gamis bahan katun gold,Pakaian,2257200,28,20000,2257200,18-01-2021,J&T,Regular,Order Berhasil,Jawa Barat,Bukalapak
204665644397,Sepatu Sekolah leher panjang hitam bertali,Sepatu,25937000,53,20000,25937000,07-01-2020,Grab,Same Day,Order Berhasil,Yogyakarta,Bukalapak
214666783277,Tas Sekolah tahan air 15.6 inch,Accessories,7139000,21,20000,7139000,02-07-2021,JNE,Regular,Order On Process,Sulawesi Utara,Bukalapak
204667810525,Baju Gamis bahan katun gold,Pakaian,5293400,66,20000,5293400,10-11-2020,J&T,Regular,Order Berhasil,Sulawesi Tenggara,Bukalapak
204667810525,Pashmina ceruty premium basic,Pakaian,1171700,33,20000,1171700,10-11-2020,J&T,Regular,Order Berhasil,Sulawesi Tenggara,Bukalapak
204668633779,Pashmina ceruty premium basic,Pakaian,1695200,48,20000,1695200,30-08-2020,SiCepat,Regular,Order Berhasil,Sulawesi Tengah,Bukalapak
214669293494,Sweater unisex kuning,Pakaian,6554000,66,20000,6554000,20-02-2021,SiCepat,Regular,Order Berhasil,Jawa Barat,Bukalapak
214669443939,Payung lipat 42 inch,Accessories,1444600,34,20000,1444600,19-09-2021,J&T,Regular,Order Berhasil,Banten,Bukalapak
214670181431,Sweater unisex kuning,Pakaian,6356000,64,20000,6356000,14-12-2021,J&T,Regular,Order Gagal,Jawa Barat,Bukalapak
224671127862,Sepatu Sekolah leher panjang hitam bertali,Sepatu,12734000,26,20000,12734000,01-12-2022,J&T,Regular,Order On Process,Lampung,Bukalapak
204671236218,Pashmina ceruty premium basic,Pakaian,1067000,30,20000,1067000,26-05-2020,J&T,Regular,Order Gagal,Kalimantan Tengah,Bukalapak
214671980221,Baju Koko lengan pendek hitam,Pakaian,1622000,18,20000,1622000,28-11-2021,J&T,Regular,Order On Process,Jakarta,Bukalapak
224672032838,Sepatu Sekolah leher panjang hitam bertali,Sepatu,20069000,41,20000,20069000,26-06-2022,Grab,Same Day,Order Berhasil,Papua,Bukalapak
214674684773,Baju Gamis bahan katun gold,Pakaian,2097400,26,20000,2097400,23-01-2021,SiCepat,Regular,Order Berhasil,Sulawesi Selatan,Bukalapak
214674825881,Pashmina ceruty premium basic,Pakaian,1974400,56,20000,1974400,11-07-2021,J&T,Regular,Order On Process,Sulawesi Selatan,Bukalapak
204674893026,Seragam Sekolah SD paket lengkap,Pakaian,4516400,36,20000,4516400,23-09-2020,Grab,Same Day,Order On Process,Kalimantan Utara,Bukalapak
